ID,"UID DA TOMADA","TIPO DE CARREGAMENTO","ESTADO DO POSTO",CIDADE,MORADA,OPERADOR,MOBICHARGER,"NÍVEL DE TENSÃO","TARIFA 1","TARIFA 2","TARIFA 3","TIPO DE TOMADA","FORMATO DA TOMADA","POTÊNCIA DA TOMADA (kW)","ESTADO DA TOMADA","ÚLTIMA ATUALIZAÇÃO","POTÊNCIA DA TOMADA (kW) NUMERIC",T1kWh,T2kWh,T3kWh,T1min,T2min,T3min,"ACTIVAÇÃO","€kWh","€min","Duração (minutos) até 7kW","Duração (minutos) até 22kW","Duração (minutos) até 130kW","CCS2 Custo €","TYPE2 7kW Custo €","TYPE2 22kW Custo €"
GDL-00011,GDL-00011-01,"Semirrápido","Disponível","Grândola","Via Longitudinal de Tróia, Estrada Nacional 2","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 13:14:22.884000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
GDL-00011,GDL-00011-02,"Semirrápido","Disponível","Grândola","Via Longitudinal de Tróia, Estrada Nacional 2","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 13:14:22.884000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
GDL-00012,GDL-00012-02,"Semirrápido","Disponível","Grândola","Via Longitudinal de Tróia, Estrada Nacional 2","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 19:06:39.642000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
GDL-00012,GDL-00012-01,"Semirrápido","Disponível","Grândola","Via Longitudinal de Tróia, Estrada Nacional 2","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 19:06:39.642000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
GDL-90003,GDL-90003-2,"Semirrápido","Disponível","Grândola","R. Dom Nuno Álvares Pereira","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:47:38.966000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
GDL-90003,GDL-90003-1,"Semirrápido","Disponível","Grândola","R. Dom Nuno Álvares Pereira","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 10:47:38.966000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
GDM-00003,GDM-00003-03,"Rápido","Disponível",Gondomar,"Rua Infante Dom Henrique","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,08/min ",,Mennekes,CABLE,22.0,"Disponível","2023-04-30 11:37:44.430000",22,0,0,0,0,0.08,0,0.2964,0,0.08,583.783783783784,144,127.636363636364,10.5073090909091,46.9991027027027,11.8164
GDM-00003,GDM-00003-02,"Rápido","Disponível",Gondomar,"Rua Infante Dom Henrique","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,08/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 11:37:44.430000",50,0,0,0,0,0.08,0,0.2964,0,0.08,583.783783783784,144,56.16,4.7892,46.9991027027027,11.8164
GDM-00003,GDM-00003-01,"Rápido","Disponível",Gondomar,"Rua Infante Dom Henrique","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,08/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 11:37:44.430000",50,0,0,0,0,0.08,0,0.2964,0,0.08,583.783783783784,144,56.16,4.7892,46.9991027027027,11.8164
GDM-00004,GDM-00004-03,"Rápido","Disponível",Gondomar,"Rua da Boavista","KLC - Atlante","Não","Baixa Tensão Especial","€0,08/min ",,,Mennekes,CABLE,43.0,"Disponível","2023-04-30 11:10:46.885000",43,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,65.3023255813954,5.22418604651163,46.7027027027027,11.52
GDM-00004,GDM-00004-01,"Rápido","Disponível",Gondomar,"Rua da Boavista","KLC - Atlante","Não","Baixa Tensão Especial","€0,08/min ",,,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 11:10:46.885000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
GDM-00004,GDM-00004-02,"Rápido","Disponível",Gondomar,"Rua da Boavista","KLC - Atlante","Não","Baixa Tensão Especial","€0,08/min ",,,CCS,CABLE,50.0,"Disponível","2023-04-30 11:10:46.885000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
GDM-00005,GDM-00005-1,"Semirrápido","Disponível",Gondomar,"Rua Joaquim Ribeiro","IBD - Iberdrola","Não","Média Tensão","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 20:25:45.309000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
GDM-00007,GDM-00007-1,"Semirrápido","Disponível",Gondomar,"Avenida Escritor Costa Barreto","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,06/kWh ","€0,01/min ",Mennekes,SOCKET,74.0,"Disponível","2023-04-28 06:17:39.888000",74,0,0.06,0,0,0,0.01,0.297,0.06,0.01,583.783783783784,144,37.9459459459459,2.83645945945946,9.73483783783784,5.337
GDM-00008,GDM-00008-1,"Semirrápido","Disponível",Gondomar,"Avenida Escritor Costa Barreto","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,06/kWh ","€0,01/min ",Mennekes,SOCKET,74.0,"Disponível","2023-04-29 00:45:20.730000",74,0,0.06,0,0,0,0.01,0.297,0.06,0.01,583.783783783784,144,37.9459459459459,2.83645945945946,9.73483783783784,5.337
GDM-00011,GDM-00011-03,"Rápido","Disponível",Gondomar,"Av.General Humberto Delgado","GLG - Galpgeste","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,Mennekes,CABLE,43.0,"Disponível","2023-04-30 04:02:10.435000",43,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,65.3023255813954,8.09707906976744,70.314854054054,17.5408
GDM-00011,GDM-00011-01,"Rápido","Disponível",Gondomar,"Av.General Humberto Delgado","GLG - Galpgeste","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 04:02:10.435000",50,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,56.16,7.0,70.314854054054,17.5408
GDM-00011,GDM-00011-02,"Rápido","Disponível",Gondomar,"Av.General Humberto Delgado","GLG - Galpgeste","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 04:02:10.435000",50,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,56.16,7.0,70.314854054054,17.5408
GDM-00012,GDM-00012-02,"Rápido","Disponível",Gondomar,"Rua da Nossa Senhora do Amparo","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,09/kWh ","€0,08/min ",CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 02:14:57.184000",50,0,0.09,0,0,0,0.08,0.3,0.09,0.08,583.783783783784,144,56.16,8.0328,52.4027027027027,17.22
GDM-00012,GDM-00012-01,"Rápido","Disponível",Gondomar,"Rua da Nossa Senhora do Amparo","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,09/kWh ","€0,08/min ",CCS,CABLE,100.0,"Disponível","2023-04-30 02:14:57.184000",100,0,0.09,0,0,0,0.08,0.3,0.09,0.08,583.783783783784,144,35,6.34,52.4027027027027,17.22
GDM-00013,GDM-00013-03,"Rápido","Disponível",Gondomar,"Rua Fernão de Magalhães, 431","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,12/min ",,Mennekes,CABLE,43.0,"Disponível","2023-04-30 04:01:44.974000",43,0,0,0,0,0.12,0,0.261,0,0.12,583.783783783784,144,65.3023255813954,8.09727906976744,70.315054054054,17.541
GDM-00013,GDM-00013-01,"Rápido","Disponível",Gondomar,"Rua Fernão de Magalhães, 431","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,12/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 04:01:44.974000",50,0,0,0,0,0.12,0,0.261,0,0.12,583.783783783784,144,56.16,7.0002,70.315054054054,17.541
GDM-00013,GDM-00013-02,"Rápido","Disponível",Gondomar,"Rua Fernão de Magalhães, 431","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,12/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 04:01:44.974000",50,0,0,0,0,0.12,0,0.261,0,0.12,583.783783783784,144,56.16,7.0002,70.315054054054,17.541
GDM-00015,GDM-00015-03,"Rápido","Disponível",Gondomar,"Rua Dom António de Castro, 243","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,Mennekes,CABLE,43.0,"Disponível","2023-04-30 11:25:20.214000",43,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,65.3023255813954,5.22418604651163,46.7027027027027,11.52
GDM-00015,GDM-00015-01,"Rápido","Disponível",Gondomar,"Rua Dom António de Castro, 243","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 11:25:20.214000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
GDM-00015,GDM-00015-02,"Rápido","Disponível",Gondomar,"Rua Dom António de Castro, 243","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CCS,CABLE,50.0,"Disponível","2023-04-30 11:25:20.214000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
GDM-00016,GDM-00016-01,"Rápido","Disponível",Gondomar,"Rua de Rebordãos, 297","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,06/min ",,CHAdeMO,CABLE,30.0,"Disponível","2023-04-30 09:45:51.886000",30,0,0,0,0,0.06,0,0.261,0,0.06,583.783783783784,144,93.6,5.877,35.288027027027,8.901
GDM-00016,GDM-00016-02,"Rápido","Disponível",Gondomar,"Rua de Rebordãos, 297","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,06/min ",,CCS,CABLE,30.0,"Disponível","2023-04-30 09:45:51.886000",30,0,0,0,0,0.06,0,0.261,0,0.06,583.783783783784,144,93.6,5.877,35.288027027027,8.901
GDM-00016,GDM-00016-03,"Rápido","Disponível",Gondomar,"Rua de Rebordãos, 297","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,06/min ",,Mennekes,CABLE,22.0,"Disponível","2023-04-30 09:45:51.886000",22,0,0,0,0,0.06,0,0.261,0,0.06,583.783783783784,144,127.636363636364,7.91918181818182,35.288027027027,8.901
GDM-00017,GDM-00017-01,"Rápido","Disponível",Gondomar,"R. Fernão de Magalhães 584","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",CCS,SOCKET,90.0,"Disponível","2023-04-30 11:25:32.868000",90,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,35,5.967,57.0375405405405,17.457
GDM-00017,GDM-00017-03,"Rápido","Disponível",Gondomar,"R. Fernão de Magalhães 584","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",Mennekes,CABLE,22.0,"Disponível","2023-04-30 11:25:32.868000",22,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,127.636363636364,14.3042727272727,57.0375405405405,17.457
GDM-00017,GDM-00017-02,"Rápido","Disponível",Gondomar,"R. Fernão de Magalhães 584","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 11:25:32.868000",50,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,56.16,7.8714,57.0375405405405,17.457
GDM-00018,GDM-00018-03,"Rápido","Disponível",Gondomar,"Rua Dr. Carlos Moura Guedes N51","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",Mennekes,CABLE,22.0,"Disponível","2023-04-30 10:44:21.600000",22,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,127.636363636364,14.3042727272727,57.0375405405405,17.457
GDM-00018,GDM-00018-01,"Rápido","Disponível",Gondomar,"Rua Dr. Carlos Moura Guedes N51","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",CCS,SOCKET,90.0,"Disponível","2023-04-30 10:44:21.600000",90,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,35,5.967,57.0375405405405,17.457
GDM-00018,GDM-00018-02,"Rápido","Disponível",Gondomar,"Rua Dr. Carlos Moura Guedes N51","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 10:44:21.600000",50,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,56.16,7.8714,57.0375405405405,17.457
GDM-00019,GDM-00019-02,"Rápido","Disponível",Gondomar,"Rua Nossa Srª do Amparo, nº 1033","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",CHAdeMO,CABLE,30.0,"Disponível","2023-04-30 09:55:11.674000",30,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,93.6,11.241,57.0375405405405,17.457
GDM-00019,GDM-00019-03,"Rápido","Disponível",Gondomar,"Rua Nossa Srª do Amparo, nº 1033","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",Mennekes,SOCKET,22.0,"Disponível","2023-04-30 09:55:11.674000",22,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,127.636363636364,14.3042727272727,57.0375405405405,17.457
GDM-00019,GDM-00019-01,"Rápido","Disponível",Gondomar,"Rua Nossa Srª do Amparo, nº 1033","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,07/kWh ","€0,09/min ",CCS,CABLE,60.0,"Disponível","2023-04-30 09:55:11.674000",60,0,0.07,0,0,0,0.09,0.297,0.07,0.09,583.783783783784,144,46.8,7.029,57.0375405405405,17.457
GDM-00021,GDM-00021-01,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 08:16:57.130000",74,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,37.9459459459459,0.866189189189189,9.05375675675676,2.457
GDM-00021,GDM-00021-02,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 08:16:57.130000",74,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,37.9459459459459,0.866189189189189,9.05375675675676,2.457
GDM-00022,GDM-00022-02,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-29 03:01:54.077000",74,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,37.9459459459459,0.866189189189189,9.05375675675676,2.457
GDM-00022,GDM-00022-01,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-29 03:01:54.077000",74,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,37.9459459459459,0.866189189189189,9.05375675675676,2.457
GDM-00023,GDM-00023-02,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 03:35:04.987000",22,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,127.636363636364,2.21154545454545,9.05375675675676,2.457
GDM-00023,GDM-00023-01,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 03:35:04.987000",22,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,127.636363636364,2.21154545454545,9.05375675675676,2.457
GDM-00024,GDM-00024-02,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 15:28:08.416000",22,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,127.636363636364,2.21154545454545,9.05375675675676,2.457
GDM-00024,GDM-00024-01,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,015/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 15:28:08.416000",22,0,0,0,0,0.015,0,0.297,0,0.015,583.783783783784,144,127.636363636364,2.21154545454545,9.05375675675676,2.457
GDM-00025,GDM-00025-01,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,02/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 11:18:32.925000",74,0,0,0,0,0.02,0,0.297,0,0.02,583.783783783784,144,37.9459459459459,1.05591891891892,11.9726756756757,3.177
GDM-00025,GDM-00025-02,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,02/min ",,Mennekes,SOCKET,74.0,"Em uso","2023-04-30 11:18:32.925000",74,0,0,0,0,0.02,0,0.297,0,0.02,583.783783783784,144,37.9459459459459,1.05591891891892,11.9726756756757,3.177
GDM-00026,GDM-00026-01,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,02/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 11:22:54.266000",74,0,0,0,0,0.02,0,0.297,0,0.02,583.783783783784,144,37.9459459459459,1.05591891891892,11.9726756756757,3.177
GDM-00026,GDM-00026-02,"Semirrápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,02/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 11:22:54.266000",74,0,0,0,0,0.02,0,0.297,0,0.02,583.783783783784,144,37.9459459459459,1.05591891891892,11.9726756756757,3.177
GDM-00027,GDM-00027-03,"Rápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,08/min ",,Mennekes,CABLE,22.0,"Disponível","2023-04-30 10:51:01.740000",22,0,0,0,0,0.08,0,0.297,0,0.08,583.783783783784,144,127.636363636364,10.5079090909091,46.9997027027027,11.817
GDM-00027,GDM-00027-01,"Rápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,08/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 10:51:01.740000",50,0,0,0,0,0.08,0,0.297,0,0.08,583.783783783784,144,56.16,4.7898,46.9997027027027,11.817
GDM-00027,GDM-00027-02,"Rápido","Disponível",Gondomar,"Praceta Parque Nascente, 35","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,08/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 10:51:01.740000",50,0,0,0,0,0.08,0,0.297,0,0.08,583.783783783784,144,56.16,4.7898,46.9997027027027,11.817
GDM-00028,GDM-00028-03,"Rápido","Disponível",Gondomar,"Rua Dr. Carlos Moura Guedes (UA: 276),","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CHAdeMO,CABLE,50.0,"Em uso","2023-04-30 11:38:38.504000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
GDM-00028,GDM-00028-02,"Rápido","Disponível",Gondomar,"Rua Dr. Carlos Moura Guedes (UA: 276),","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CCS,CABLE,50.0,"Em uso","2023-04-30 11:38:38.504000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
GDM-00028,GDM-00028-01,"Rápido","Disponível",Gondomar,"Rua Dr. Carlos Moura Guedes (UA: 276),","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,Mennekes,CABLE,22.0,"Disponível","2023-04-30 11:38:38.504000",22,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,127.636363636364,10.2109090909091,46.7027027027027,11.52
GLG-00002,GLG-00002-05,"Rápido","Disponível","Golegã","Av. Diogo Boitaca","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,09/kWh ","€0,08/min ",CCS,CABLE,100.0,"Disponível","2023-04-30 09:03:39.873000",100,0,0.09,0,0,0,0.08,0.3,0.09,0.08,583.783783783784,144,35,6.34,52.4027027027027,17.22
GLG-00002,GLG-00002-01,"Rápido","Disponível","Golegã","Av. Diogo Boitaca","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,09/kWh ","€0,08/min ",CHAdeMO,CABLE,60.0,"Disponível","2023-04-30 09:03:39.873000",60,0,0.09,0,0,0,0.08,0.3,0.09,0.08,583.783783783784,144,46.8,7.284,52.4027027027027,17.22
GLG-00002,GLG-00002-02,"Rápido","Disponível","Golegã","Av. Diogo Boitaca","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,09/kWh ","€0,08/min ",CCS,CABLE,100.0,"Disponível","2023-04-30 09:03:39.873000",100,0,0.09,0,0,0,0.08,0.3,0.09,0.08,583.783783783784,144,35,6.34,52.4027027027027,17.22
