"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"VNG-90005";"VNG-90005-01";"Normal";"Disponível";"Vila Nova de Gaia";"Rua Barão Corvo ";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0059/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:47:34.251Z"
"VNG-90005";"VNG-90005-02";"Normal";"Disponível";"Vila Nova de Gaia";"Rua Barão Corvo ";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0059/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:47:34.251Z"
"VNG-90006";"VNG-90006-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Afonso de Albuquerque";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,007/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T11:26:35.098Z"
"VNG-90006";"VNG-90006-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Afonso de Albuquerque";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,007/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T11:26:35.098Z"
"VNG-90009";"VNG-90009-2";"Normal";"Disponível";"Vila Nova de Gaia";"Rua São Cristóvão Mafamude";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T12:22:57.301Z"
"VNG-90009";"VNG-90009-1";"Normal";"Disponível";"Vila Nova de Gaia";"Rua São Cristóvão Mafamude";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T12:22:57.301Z"
"VNG-90010";"VNG-90010-2";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Travessa de Ponte Pereiro";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0117/min ";"";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-04-23T10:59:06.182Z"
"VNG-90010";"VNG-90010-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Travessa de Ponte Pereiro";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0117/min ";"";"";"Mennekes";"SOCKET";"7,4";"Em uso";"2023-04-23T10:59:06.182Z"
"VNG-90011";"VNG-90011-02";"Normal";"Disponível";"Vila Nova de Gaia";"Rua Conselheiro Veloso da Cruz";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T14:05:16.353Z"
"VNG-90011";"VNG-90011-01";"Normal";"Disponível";"Vila Nova de Gaia";"Rua Conselheiro Veloso da Cruz";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-04-23T14:05:16.353Z"
"VNG-90013";"VNG-90013-02";"Normal";"Disponível";"Vila Nova de Gaia";"Avenida de Beira Mar";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:36:54.623Z"
"VNG-90013";"VNG-90013-01";"Normal";"Disponível";"Vila Nova de Gaia";"Avenida de Beira Mar";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:36:54.623Z"
